In_x,In_y,Out_x,Out_y,Center_x,Center_y
-272.006831,122.7031317,-276.6956616,132.9082772,-274.3512463,127.8057045
-276.1179777,119.8845526,-280.8409981,130.0850402,-278.4794879,124.9847964
-280.278891,117.0409361,-284.9465646,127.3014996,-282.6127278,122.1712178
-284.3750667,114.2465114,-289.1166332,124.4684203,-286.7458499,119.3574658
-288.4980884,111.4275787,-293.2541822,121.651509,-290.8761353,116.5395438
-292.6102678,108.6111157,-297.3966177,118.8234348,-295.0034427,113.7172752
-296.7443474,105.7880311,-301.5235729,116.0113781,-299.1339602,110.8997046
-300.9209148,102.9412525,-305.6127907,113.2299959,-303.2668528,108.0856242
-305.0048689,100.1526846,-309.8004414,110.3990296,-307.4026552,105.2758571
-309.1308541,97.32900368,-313.9440447,107.6001353,-311.5374494,102.4645695
-313.2500119,94.50464943,-318.0839426,104.7864712,-315.6669773,99.64556034
-317.4152973,91.64551755,-322.1658793,101.9902708,-319.7905883,96.81789417
-321.4727701,88.81647252,-326.3220158,99.11532205,-323.8973929,93.96589728
-325.3948162,85.97065693,-330.5344584,96.14527402,-327.9646373,91.05796548
-329.1404637,83.02970362,-334.760361,93.04980224,-331.9504124,88.03975293
-332.7428526,79.92113407,-338.8796914,89.80640499,-335.811272,84.86376953
-336.0834627,76.68958221,-342.8992962,86.271778,-339.4913795,81.4806801
-339.1577184,73.27616692,-346.6982089,82.42663959,-342.9279637,77.85140325
-341.9067652,69.68050107,-350.1947079,78.21819914,-346.0507366,73.94935011
-344.319179,65.89686061,-353.3378349,73.69300949,-348.828507,69.79493505
-346.4165016,61.94624886,-356.0876372,68.90195925,-351.2520694,65.42410405
-348.205788,57.88035483,-358.4239838,63.86255496,-353.3148859,60.87145489
-349.628172,53.81818775,-360.3954368,58.52247466,-355.0118044,56.17033121
-350.7487365,49.52447336,-361.8419183,53.15517197,-356.2953274,51.33982267
-351.475187,45.40711899,-362.8577404,47.42853733,-357.1664637,46.41782816
-351.8849679,40.99913752,-363.426395,41.88721861,-357.6556815,41.44317806
-351.9448376,36.79308423,-363.5751695,36.09894956,-357.7600036,36.44601689
-351.6380693,32.34511584,-363.2784259,30.5684296,-357.4582476,31.45677272
-351.0236478,28.12581073,-362.5507686,24.88101488,-356.7872082,26.50341281
-350.0851768,23.60420842,-361.5415398,19.5955466,-355.8133583,21.59987751
-348.9263692,18.77782764,-360.3898448,14.6930194,-354.658107,16.73542352
-347.7488824,14.06903139,-359.0807955,9.715953661,-353.4148389,11.89249253
-346.5331838,9.228543339,-357.787691,4.876333964,-352.1604374,7.052438652
-345.279493,4.311401792,-356.516747,0.117526833,-350.89812,2.214464313
-344.0841717,-0.364509362,-355.1830865,-4.881198458,-349.6336291,-2.62285391
-342.8087073,-5.350276176,-353.9340182,-9.571129685,-348.3713628,-7.46070293
-341.5957506,-10.07053199,-352.6368425,-14.53032538,-347.1162966,-12.30042868
-340.309019,-15.09815676,-351.4174827,-19.18329878,-345.8632508,-17.14072777
-339.1015132,-19.87775005,-350.143076,-24.09068241,-344.6222946,-21.98421623
-337.894499,-24.67001821,-348.8789059,-28.98811136,-343.3867024,-26.82906478
-336.624054,-29.65118928,-347.6731677,-33.69539699,-342.1486109,-31.67329314
-335.4056009,-34.39702247,-346.4138447,-38.63761474,-340.9097228,-36.5173186
-334.152235,-39.25224794,-345.1962732,-43.47219235,-339.6742541,-41.36222015
-332.8868448,-44.13626989,-343.9857352,-48.27673363,-338.43629,-46.20650176
-331.6538166,-48.91412889,-342.7410052,-53.18698829,-337.1974109,-51.05055859
-330.4076801,-53.73496066,-341.4859278,-58.04828243,-335.946804,-55.89162154
-329.1457678,-58.63742399,-340.2475548,-62.82817628,-334.6966613,-60.73280013
-327.9058368,-63.48943497,-338.9874353,-67.65859274,-333.446636,-65.57401386
-326.6734966,-68.3142012,-337.7190571,-72.51607706,-332.1962768,-70.41513913
-325.4241382,-73.19787243,-336.474873,-77.31650695,-330.9495056,-75.25718969
-324.1910574,-78.00012936,-335.2151743,-82.19854145,-329.7031158,-80.09933541
-322.947602,-82.82091165,-333.9463653,-87.0570182,-328.4469836,-84.93896493
-321.6847996,-87.64020844,-332.6636462,-91.90827082,-327.1742229,-89.77423963
-320.4123611,-92.45569373,-331.3726516,-96.75860794,-325.8925063,-94.60715084
-319.1232963,-97.36343177,-330.0960091,-101.5160665,-324.6096527,-99.43974916
-317.8857367,-102.2560431,-328.8082004,-106.2991706,-323.3469686,-104.2776068
-316.7344911,-107.8354469,-327.8394606,-110.4888955,-322.2869758,-109.1621712
-316.2748807,-114.3491207,-327.6517185,-113.9347973,-321.9632996,-114.141959
-318.6473606,-122.8409577,-327.8035718,-115.0157034,-323.2254662,-118.9283305
-323.8377518,-128.1373765,-328.6928698,-117.4676259,-326.2653108,-122.8025012
-329.6292436,-130.5363178,-331.3461677,-120.1550847,-330.4877056,-125.3457013
-335.1316768,-131.2375983,-335.6725045,-120.9033573,-335.4020907,-126.0704778
-340.2346942,-131.3187861,-340.5413838,-120.3921256,-340.388039,-125.8554559
-345.2496373,-131.242877,-345.515342,-120.1913627,-345.3824896,-125.7171199
-350.2128115,-131.2122047,-350.5486477,-120.1608606,-350.3807296,-125.6865326
-355.3216218,-131.2008571,-355.4381438,-120.1508419,-355.3798828,-125.6758495
-360.3252609,-131.1917991,-360.4332731,-120.090678,-360.379267,-125.6412386
-365.393247,-131.1852478,-365.3644218,-120.0221936,-365.3788344,-125.6037207
-370.3632938,-131.1882792,-370.3940041,-119.9872031,-370.378649,-125.5877412
-375.3886995,-131.1847662,-375.3684433,-119.9560339,-375.3785714,-125.5704
-380.4311048,-131.1438033,-380.3255757,-119.9083919,-380.3783403,-125.5260976
-385.4547241,-131.0784031,-385.3009265,-119.8371742,-385.3778253,-125.4577887
-390.4076284,-130.9955963,-390.3465005,-119.7502385,-390.3770644,-125.3729174
-395.4277292,-130.9108417,-395.3247114,-119.6542797,-395.3762203,-125.2825607
-400.4565975,-130.8269571,-400.2941997,-119.561331,-400.3753986,-125.194144
-405.409588,-130.760302,-405.3405823,-119.5237774,-405.3750852,-125.1420397
-410.3775452,-130.7175202,-410.3724488,-119.519664,-410.374997,-125.1185921
-415.3875613,-130.6564404,-415.3614945,-119.452637,-415.3745279,-125.0545387
-420.4404022,-130.5831337,-420.3068773,-119.3454959,-420.3736398,-124.9643148
-425.3671906,-130.5146293,-425.3788286,-119.2625226,-425.3730096,-124.888576
-430.4217855,-130.4582852,-430.3238178,-119.2358009,-430.3728017,-124.8470431
-435.3766999,-130.4315708,-435.3688264,-119.2558383,-435.3727632,-124.8437046
-440.2763935,-130.4620435,-440.4685035,-119.3223663,-440.3724485,-124.8922049
-445.2360436,-130.6044431,-445.5039108,-119.484733,-445.3699772,-125.044588
-450.1100363,-130.8662729,-450.6153178,-119.7579156,-450.3626771,-125.3120943
-454.9653953,-131.2600853,-455.7299554,-120.1339056,-455.3476754,-125.6969955
-459.918393,-131.7962126,-460.7258003,-120.6057982,-460.3220966,-126.2010054
-464.8438143,-132.3876544,-465.73391,-121.1642332,-465.2888621,-126.7759438
-469.7834161,-132.9960101,-470.7161938,-121.8027339,-470.2498049,-127.399372
-474.6770558,-133.6145061,-475.731911,-122.5271682,-475.2044834,-128.0708371
-479.6364256,-134.2794593,-480.6755877,-123.2510967,-480.1560067,-128.765278
-484.604988,-134.9806128,-485.6095195,-123.9424598,-485.1072537,-129.4615363
-489.5376481,-135.688367,-490.5813397,-124.6127803,-490.0594939,-130.1505737
-494.4616568,-136.4024399,-495.5601823,-125.2885023,-495.0109195,-130.8454711
-499.406888,-137.1255899,-500.513795,-125.9837643,-499.9603415,-131.5546771
-504.392708,-137.838668,-505.4282521,-126.6791573,-504.9104801,-132.2589127
-509.3405508,-138.5265758,-510.3845754,-127.3721754,-509.8625631,-132.9493756
-514.2694748,-139.2009938,-515.3620098,-128.0628593,-514.8157423,-133.6319265
-519.2516122,-139.9024569,-520.2838126,-128.7439,-519.7677124,-134.3231784
-524.1771352,-140.6005117,-525.2595842,-129.4470452,-524.7183597,-135.0237784
-529.1721567,-141.2955426,-530.1673802,-130.1425071,-529.6697685,-135.7190248
-534.0953142,-141.9716476,-535.1490145,-130.8428048,-534.6221643,-136.4072262
-539.0195078,-142.6679691,-540.122666,-131.5717063,-539.5710869,-137.1198377
-543.8621018,-143.435718,-545.1570331,-132.3667601,-544.5095674,-137.9012391
-548.6079378,-144.3625817,-550.2445946,-133.2535591,-549.4262662,-138.8080704
-553.2381274,-145.5324917,-555.3629997,-134.3064678,-554.3005636,-139.9194798
-557.8986581,-146.9179326,-560.3388815,-135.5891974,-559.1187698,-141.253565
-562.4395068,-148.5031206,-565.2803552,-137.1744802,-563.859931,-142.8388004
-566.9112896,-150.3098957,-570.1148839,-139.0249698,-568.5130867,-144.6674327
-571.244785,-152.2811633,-574.9083334,-141.1370602,-573.0765592,-146.7091117
-575.473282,-154.4800733,-579.5757845,-143.5021926,-577.5245332,-148.9911329
-579.4843797,-156.8990654,-584.1536102,-146.2014434,-581.8189949,-151.5502544
-583.3827903,-159.5861163,-588.5236407,-149.1356553,-585.9532155,-154.3608858
-587.0523258,-162.4706166,-592.761165,-152.3702933,-589.9067454,-157.420455
-590.4852095,-165.5496686,-596.8295325,-155.9015519,-593.657371,-160.7256102
-593.7850806,-168.9206532,-600.6295758,-159.5708195,-597.2073282,-164.2457364
-596.8702718,-172.4373748,-604.2874167,-163.4366609,-600.5788443,-167.9370178
-599.7586575,-176.1220604,-607.7114315,-167.5057697,-603.7350445,-171.8139151
-602.3896248,-179.9328788,-610.8840053,-171.836288,-606.636815,-175.8845834
-604.7992411,-183.9035975,-613.7864795,-176.335988,-609.2928603,-180.1197927
-606.990365,-188.0030264,-616.432948,-180.9869265,-611.7116565,-184.4949764
-608.9075736,-192.1291804,-618.8312501,-185.8796924,-613.8694119,-189.0044364
-610.634751,-196.4623589,-620.8732887,-190.8071416,-615.7540199,-193.6347503
-612.0729373,-200.7722404,-622.679163,-195.9548827,-617.3760502,-198.3635616
-613.2711844,-205.1422785,-624.2178644,-201.2012308,-618.7445244,-203.1717546
-614.220764,-209.572657,-625.4412353,-206.5300424,-619.8309996,-208.0513497
-614.9172088,-214.0615091,-626.3513756,-211.909639,-620.6342922,-212.985574
-615.3573666,-218.6006408,-626.9628355,-217.3131648,-621.1601011,-217.9569028
-615.5367879,-223.0731448,-627.2350948,-222.8287698,-621.3859413,-222.9509573
-615.4801749,-227.5483989,-627.1555048,-228.3508563,-621.3178398,-227.9496276
-615.1685635,-232.1040034,-626.758336,-233.7690573,-620.9634498,-232.9365303
-614.6340672,-236.7622498,-626.1747445,-239.0475284,-620.4044059,-237.9048891
-613.9401366,-241.482562,-625.4753047,-244.2292608,-619.7077206,-242.8559114
-613.1525776,-246.1892983,-624.6355491,-249.388867,-618.8940633,-247.7890827
-612.2584823,-251.1577805,-623.7364151,-254.2581023,-617.9974487,-252.7079414
-611.3686032,-255.8980962,-622.7357797,-259.3372514,-617.0521914,-257.6176738
-610.3966081,-260.6297868,-621.6911305,-264.3996067,-616.0438693,-262.5146968
-609.303387,-265.0502215,-620.377004,-269.6834526,-614.8401955,-267.3668371
-608.0042481,-269.3447111,-618.7390658,-274.9464701,-613.371657,-272.1455906
-606.4224146,-273.5757502,-616.7558665,-280.0559156,-611.5891406,-276.8158329
-604.5519698,-277.644281,-614.3877556,-285.0415927,-609.4698627,-281.3429368
-602.3971996,-281.4795904,-611.5481293,-289.8662269,-606.9726645,-285.6729086
-599.9053706,-285.1603207,-608.290716,-294.3631227,-604.0980433,-289.7617217
-597.0886551,-288.6530217,-604.6338664,-298.4874443,-600.8612607,-293.570233
-593.945945,-291.9828208,-600.6727283,-302.1906277,-597.3093367,-297.0867242
-590.5743336,-294.9871625,-596.3750449,-305.5981057,-593.4746893,-300.2926341
-586.9483287,-297.6783362,-591.8436349,-308.6862491,-589.3959818,-303.1822927
-582.9804241,-300.0942063,-587.2060002,-311.3582107,-585.0932122,-305.7262085
-578.8782836,-302.1298968,-582.2860626,-313.627454,-580.5821731,-307.8786754
-574.5459582,-303.8482495,-577.2723334,-315.4577304,-575.9091458,-309.6529899
-570.1382057,-305.1566708,-572.0682994,-316.8976103,-571.1032525,-311.0271406
-565.5844668,-306.0749102,-566.811867,-317.9019683,-566.1981669,-311.9884392
-560.9302929,-306.609978,-561.5242994,-318.412352,-561.2272961,-312.511165
-556.3072659,-306.7275999,-556.1517994,-318.4549063,-556.2295327,-312.5912531
-551.6626422,-306.4599199,-550.8224076,-318.0415329,-551.2425249,-312.2507264
-547.0103569,-305.7905491,-545.6018513,-317.1446997,-546.3061041,-311.4676244
-542.4564584,-304.7381965,-540.4502035,-315.7993611,-541.453331,-310.2687788
-538.0105795,-303.3262472,-535.3795589,-314.1448187,-536.6950692,-308.7355329
-533.5051647,-301.572938,-530.5418145,-312.3382727,-532.0234896,-306.9556054
-529.0603166,-299.641684,-525.7761242,-310.3781608,-527.4182204,-305.0099224
-524.5476624,-297.5723534,-521.1513531,-308.3876758,-522.8495077,-302.9800146
-520.1110402,-295.4742775,-516.4958179,-306.3264893,-518.3034291,-300.9003834
-515.5851406,-293.2843383,-511.973371,-304.2633124,-513.7792558,-298.7738254
-511.110968,-291.1209299,-507.4161578,-302.1368716,-509.2635629,-296.6289007
-506.6212298,-288.9598898,-502.8777191,-300.0009137,-504.7494745,-294.4804017
-502.0623711,-286.7713887,-498.4090215,-297.8903083,-500.2356963,-292.3308485
-497.501663,-284.5941676,-493.9311236,-295.7911121,-495.7163933,-290.1926398
-492.9795877,-282.4474562,-489.4101042,-293.6702266,-491.194846,-288.0588414
-488.4258865,-280.307778,-484.921759,-291.5394083,-486.6738227,-285.9235932
-483.8886407,-278.1919151,-480.4110403,-289.3969804,-482.1498405,-283.7944477
-479.4363972,-276.0932111,-475.8276155,-287.2114473,-477.6320063,-281.6523292
-474.8651598,-273.9303058,-471.3576816,-285.1016906,-473.1114207,-279.5159982
-470.3822222,-271.807637,-466.7970016,-282.956829,-468.5896119,-277.382233
-465.8106741,-269.6644683,-462.3119857,-280.8599719,-464.0613299,-275.2622201
-461.3023489,-267.5689847,-457.7573736,-278.7290134,-459.5298613,-273.148999
-456.7641781,-265.4603507,-453.2292597,-276.6184235,-454.9967189,-271.0393871
-452.2251008,-263.3487684,-448.702642,-274.5095291,-450.4638714,-268.9291487
-447.6821638,-261.2449974,-444.1734665,-272.4066645,-445.9278151,-266.8258309
-443.1609619,-259.1530239,-439.6173563,-270.3032513,-441.3891591,-264.7281376
-438.5894171,-257.0360434,-435.11398,-268.2197104,-436.8516985,-262.6278769
-434.0450039,-254.9412762,-430.5784907,-266.1247213,-432.3117473,-260.5329988
-429.5229582,-252.8529638,-426.0293879,-264.0043299,-427.776173,-258.4286469
-425.0084383,-250.7562225,-421.4746299,-261.8883225,-423.2415341,-256.3222725
-420.4744879,-248.6440703,-416.9397448,-259.7867506,-418.7071163,-254.2154104
-415.9443674,-246.5403944,-412.399009,-257.681145,-414.1716882,-252.1107697
-411.4148526,-244.446962,-407.8521288,-255.5771813,-409.6334907,-250.0120717
-406.8067901,-242.3380939,-403.3723349,-253.513528,-405.0895625,-247.925811
-402.2822125,-240.2685905,-398.8105398,-251.4072767,-400.5463762,-245.8379336
-397.712056,-238.1901129,-394.2914324,-249.3162852,-396.0017442,-243.753199
-393.1784294,-236.1125124,-389.7360538,-247.2238512,-391.4572416,-241.6681818
-388.6900106,-234.0426217,-385.1343016,-245.1262614,-386.9121561,-239.5844415
-384.1325327,-231.9417036,-380.6000549,-243.0630721,-382.3662938,-237.5023878
-379.5469237,-229.8323794,-376.093027,-241.0103052,-377.8199754,-235.4213423
-374.9915979,-227.7415841,-371.5556426,-238.9391855,-373.2736203,-233.3403848
-370.4424548,-225.6609547,-367.0129257,-236.8560279,-368.7276902,-231.2584913
-365.9094256,-223.5931958,-362.4552984,-234.7573391,-364.182362,-229.1752674
-361.3335847,-221.5077945,-357.9396964,-232.6780199,-359.6366406,-227.0929072
-356.8435484,-219.4460709,-353.346135,-230.5579263,-355.0948417,-225.0019986
-352.3120998,-217.3410033,-348.8052942,-228.4567475,-350.558697,-222.8988754
-347.7641438,-215.2179297,-344.284179,-226.3666164,-346.0241614,-220.7922731
-343.2644251,-213.1175695,-339.7184366,-224.24603,-341.4914309,-218.6817998
-338.7477668,-210.99432,-335.1790964,-222.1280636,-336.9634316,-216.5611918
-334.2177669,-208.8511195,-330.6585985,-220.0183208,-332.4381827,-214.4347201
-329.7026703,-206.719388,-326.1187787,-217.9065061,-327.9107245,-212.312947
-325.1619422,-204.5868211,-321.6022091,-215.8005937,-323.3820757,-210.1937074
-320.6340578,-202.4728299,-317.0660109,-213.6906362,-318.8500344,-208.081733
-316.0435211,-200.3399535,-312.5831485,-211.6196233,-314.3133348,-205.9797884
-311.5385833,-198.2611743,-308.0023082,-209.521395,-309.7704457,-203.8912846
-306.9876509,-196.166163,-303.4630057,-207.4490794,-305.2253283,-201.8076212
-302.4224104,-194.0696154,-298.9413659,-205.3709866,-300.6818882,-199.720301
-297.8680486,-191.9882121,-294.4052936,-203.2854633,-296.1366711,-197.6368377
-293.3203828,-189.9196109,-289.8609451,-201.1905474,-291.590664,-195.5550791
-288.7693145,-187.8565909,-285.3229581,-199.0835828,-287.0461363,-193.4700869
-284.2205209,-185.7868191,-280.7891196,-196.9694344,-282.5048203,-191.3781268
-279.7088506,-183.7182566,-276.224878,-194.8395236,-277.9668643,-189.2788901
-275.1534885,-181.6190802,-271.701346,-192.7466554,-273.4274173,-187.1828678
-270.6025435,-179.5148809,-267.170823,-190.6644215,-268.8866833,-185.0896512
-266.0519131,-177.4103745,-262.6385632,-188.5855489,-264.3452382,-182.9979617
-261.5238998,-175.315087,-258.0815047,-186.5021968,-259.8027023,-180.9086419
-256.9978517,-173.2137135,-253.5264286,-184.4163923,-255.2621402,-178.8150529
-252.5080255,-171.1257576,-248.937238,-182.3125981,-250.7226318,-176.7191778
-247.9733059,-169.005978,-244.4000253,-180.2253225,-246.1866656,-174.6156502
-243.4755106,-166.8608823,-239.8529696,-178.1055644,-241.6642401,-172.4832234
-239.1138081,-164.6792703,-235.243609,-175.8696865,-237.1787086,-170.2744784
-234.8604184,-162.3875983,-230.6584785,-173.4847531,-232.7594484,-167.9361757
-230.7055022,-159.9530658,-226.1472704,-170.9310309,-228.4263863,-165.4420483
-226.6501747,-157.3510818,-221.7525586,-168.1870433,-224.2013667,-162.7690625
-222.7713443,-154.6088786,-217.4334129,-165.2044992,-220.1023786,-159.9066889
-218.9141631,-151.6178716,-213.3692385,-162.0935577,-216.1417008,-156.8557147
-215.2783014,-148.5741899,-209.3351863,-158.7217683,-212.3067438,-153.6479791
-211.7722117,-145.3688614,-205.435418,-155.208725,-208.6038149,-150.2887932
-208.4864276,-142.061116,-201.6240352,-151.4731464,-205.0552314,-146.7671312
-205.2459404,-138.4888865,-198.0954713,-147.6859366,-201.6707058,-143.0874115
-202.2483036,-134.8700524,-194.6534671,-143.6555701,-198.4508854,-139.2628113
-199.3675328,-131.0397107,-191.4605176,-139.5430067,-195.4140252,-135.2913587
-196.735235,-127.176165,-188.3947621,-135.1900849,-192.5649986,-131.183125
-194.2708638,-123.1670545,-185.5436096,-130.7300571,-189.9072367,-126.9485558
-192.0001321,-119.0729273,-182.8851911,-126.1246282,-187.4426616,-122.5987777
-189.9158519,-114.8829534,-180.4571258,-121.391634,-185.1864889,-118.1372937
-188.0092679,-110.601667,-178.2213033,-116.572239,-183.1152856,-113.586953
-186.266949,-106.2130364,-176.1971762,-111.6984017,-181.2320626,-108.955719
-184.7344198,-101.85541,-174.3454521,-106.6471989,-179.539936,-104.2513044
-183.3885011,-97.39411208,-172.7481081,-101.552743,-178.0683046,-99.47342753
-182.2369491,-92.87282281,-171.4165916,-96.38838849,-176.8267704,-94.63060565
-181.2864022,-88.30586302,-170.3684576,-91.1582421,-175.8274299,-89.73205256
-180.5572834,-83.75451778,-169.5740947,-85.82740407,-175.065689,-84.79096092
-180.0502959,-79.14434276,-168.9890948,-80.49810089,-174.5196953,-79.82122183
-179.7653568,-74.52769996,-168.5888201,-75.13924283,-174.1770884,-74.83347139
-179.6896674,-69.91868868,-168.3894816,-69.75298154,-174.0395745,-69.83583511
-179.7898178,-65.13943974,-168.3714803,-64.53341506,-174.080649,-64.8364274
-180.0087361,-60.37476178,-168.4922926,-59.30439457,-174.2505144,-59.83957817
-180.3125306,-55.50399273,-168.7301746,-54.19030477,-174.5213526,-54.84714875
-180.6676073,-50.59925705,-169.0344532,-49.11717118,-174.8510303,-49.85821411
-181.0228262,-45.46842004,-169.359556,-44.27149623,-175.1911911,-44.86995814
-181.3212249,-40.45760416,-169.7360891,-39.30552783,-175.528657,-39.88156599
-181.61306,-35.4548747,-170.1356126,-34.3326775,-175.8743363,-34.8937761
-181.916987,-30.44349781,-170.3597654,-29.35987132,-176.1383762,-29.90168456
-182.0673609,-24.78891426,-169.8861129,-25.04001735,-175.9767369,-24.91446581
-181.0966743,-17.54581139,-168.9951177,-22.49415527,-175.045896,-20.01998333
-176.8555194,-9.904394562,-168.413318,-21.47224824,-172.6344187,-15.6883214
-170.0874683,-5.818422376,-167.0786548,-19.90821841,-168.5830616,-12.86332039
-164.6745747,-4.705538289,-163.0517957,-17.97572319,-163.8631852,-11.34063074
-159.5425363,-4.179061304,-158.2277687,-17.67712645,-158.8851525,-10.92809388
-154.5373376,-3.801218653,-153.2574723,-17.476563,-153.8974049,-10.63889083
-149.4468695,-3.41528308,-148.3802804,-17.11850139,-148.9135749,-10.26689223
-144.3420428,-3.055893807,-143.5185105,-16.69778281,-143.9302766,-9.876838308
-139.420456,-2.705879305,-138.4725871,-16.2636393,-138.9465216,-9.484759301
-134.3263031,-2.315239363,-133.5968127,-15.89517391,-133.9615579,-9.105206636
-129.425093,-1.942490227,-128.5253678,-15.54062127,-128.9752304,-8.74155575
-124.4146789,-1.566972301,-123.5616823,-15.20722342,-123.9881806,-8.387097861
-119.3940348,-1.197775598,-118.607033,-14.88099699,-119.0005339,-8.039386293
-114.3244438,-0.830233432,-113.7012196,-14.55183228,-114.0128317,-7.691032854
-109.2719381,-0.491757674,-108.7767128,-14.21453532,-109.0243254,-7.353146495
-104.3015797,-0.196718228,-103.7684865,-13.85621972,-104.0350331,-7.026468975
-99.36861243,0.118220546,-98.72401417,-13.50086148,-99.0463133,-6.691320465
-94.36196067,0.45101308,-93.75300216,-13.16662171,-94.05748142,-6.357804314
-89.36794353,0.780281385,-88.7681136,-12.84773113,-89.06802857,-6.033724873
-84.39445,1.103974155,-83.76220835,-12.53035846,-84.07832918,-5.713192153
-79.44129399,1.437555044,-78.73718579,-12.20426671,-79.08923989,-5.383355835
-74.44857728,1.795062032,-73.75398508,-11.86893716,-74.10128118,-5.036937565
-69.39657547,2.14950469,-68.82979568,-11.53413149,-69.11318558,-4.692313402
-64.44656248,2.479368151,-63.80229169,-11.19412341,-64.12442708,-4.357377631
-59.4385553,2.815534305,-58.83365881,-10.84738365,-59.13610705,-4.01592467
-54.46104886,3.14133335,-53.83421432,-10.49488327,-54.14763159,-3.676774958
-49.40368492,3.444982299,-48.91323198,-10.14119673,-49.15845845,-3.348107214
-44.42823124,3.728258846,-43.91000617,-9.772211314,-44.1691187,-3.021976234
-39.45588129,4.047316229,-38.90633029,-9.399583609,-39.18110579,-2.67613369
-34.51460065,4.384441287,-33.87184857,-9.041147708,-34.19322461,-2.32835321
-29.52459532,4.729690444,-28.88573134,-8.696171164,-29.20516333,-1.98324036
-24.50835066,5.069352551,-23.92434051,-8.367779336,-24.21634558,-1.649213393
-19.56327585,5.424897977,-18.8927311,-8.041343176,-19.22800347,-1.3082226
-14.58030933,5.784541855,-13.89882831,-7.721436856,-14.23956882,-0.9684475
-9.529244311,6.143913183,-8.973288237,-7.397907099,-9.251266274,-0.626996958
-4.588938558,6.47813525,-3.936624694,-7.054273175,-4.262781626,-0.288068962
-0.32515835,6.753781355,0.32515835,-6.753781355,0,0
